step,date,type,price,traded_value,allocation
1,2019-01-03,buy,33.915252685546875,19963.60694885254,[2.0]
3,2019-01-07,sell,35.28434753417969,19944.77229309082,[2.0]
5,2019-01-09,sell,36.56759643554688,19920.169952392578,[2.0]
7,2019-01-11,sell,36.324317932128906,19956.35229492187,[2.0]
9,2019-01-15,sell,36.51036453,19999.957374572754,[2.0]
11,2019-01-17,sell,37.17583465576172,19993.407196044922,[2.0]
13,2019-01-22,sell,36.56521987915039,20011.57434463501,[2.0]
15,2019-01-24,sell,36.4221077,20008.637657165524,[2.0]
17,2019-01-28,sell,37.28076553344727,20056.263961791992,[2.0]
19,2019-01-30,sell,39.41554260253906,20033.643470764164,[2.0]
21,2019-02-01,sell,39.71846771240234,20008.485076904297,[2.0]
23,2019-02-05,sell,41.54552459716797,20055.708488464355,[2.0]
25,2019-02-07,sell,40.77272415161133,20073.39959335327,[2.0]
27,2019-02-11,sell,40.58587646484375,20124.57579803467,[2.0]
29,2019-02-13,sell,40.76554107666016,20140.319091796875,[2.0]
31,2019-02-15,sell,40.82303237915039,20129.716873168945,[2.0]
33,2019-02-20,sell,41.208683013916016,20104.09037399292,[2.0]
35,2019-02-22,sell,41.43385696411133,20119.3779318,[2.0]
37,2019-02-26,sell,41.75963973999024,20074.863735198975,[2.0]
39,2019-02-28,sell,41.47697448730469,20106.714477539062,[2.0]
41,2019-03-04,sell,42.123756408691406,20118.21533203125,[2.0]
43,2019-03-06,sell,41.805152893066406,20140.557277679443,[2.0]
45,2019-03-08,sell,41.41949462890625,20082.142776489258,[2.0]
47,2019-03-12,sell,43.33584213256836,20098.692428588867,[2.0]
49,2019-03-14,sell,44.01136016845703,20109.68920884,[2.0]
51,2019-03-18,sell,45.03899002075195,20107.3201789856,[2.0]
53,2019-03-20,sell,45.07253646850586,20062.25189971924,[2.0]
55,2019-03-22,sell,45.76481246948242,20095.005378723145,[2.0]
57,2019-03-26,sell,44.74435424804688,20164.311210632324,[2.0]
59,2019-03-28,sell,45.20667266845703,20180.61322402954,[2.0]
61,2019-04-01,sell,45.81031799316406,20157.079639434814,[2.0]
63,2019-04-03,sell,46.79485702514648,20170.690711975098,[2.0]
65,2019-04-05,sell,47.19010162353516,20250.558654785156,[2.0]
67,2019-04-09,sell,47.78895568847656,20227.59342956543,[2.0]
69,2019-04-11,sell,47.657203674316406,20184.042205810547,[2.0]
71,2019-04-15,sell,47.72427368164063,20150.890342712406,[2.0]
73,2019-04-17,sell,48.65849304199219,20141.665405273438,[2.0]
75,2019-04-22,sell,48.99385452270508,20119.35009624,[2.0]
77,2019-04-24,sell,49.62385940551758,20079.005279541016,[2.0]
79,2019-04-26,sell,48.93876266479492,20111.97088623047,[2.0]
81,2019-04-30,sell,48.06921005249024,20095.341148376465,[2.0]
83,2019-05-02,sell,50.100547790527344,20121.061752319336,[2.0]
85,2019-05-06,sell,49.94005584716797,20137.177730560303,[2.0]
87,2019-05-08,sell,48.60340118408203,20117.84250640869,[2.0]
89,2019-05-10,sell,47.41510391235352,20146.024250030518,[2.0]
91,2019-05-14,sell,45.36634063720703,20141.37606048584,[2.0]
93,2019-05-16,sell,45.70779800415039,20154.392801010003,[2.0]
95,2019-05-20,sell,44.02694320678711,20133.50876235962,[2.0]
97,2019-05-22,sell,43.95239258,20102.19873046875,[2.0]
99,2019-05-24,sell,43.03622055053711,20088.9990246,[2.0]
101,2019-05-29,sell,42.65387725830078,20100.533405303955,[2.0]
103,2019-05-31,sell,42.098411560058594,20108.426885470002,[2.0]
105,2019-06-04,sell,43.19733047485352,20127.950454711914,[2.0]
107,2019-06-06,sell,44.53914260864258,20103.76345062256,[2.0]
109,2019-06-10,sell,46.308963775634766,20073.1102142334,[2.0]
111,2019-06-12,sell,46.69612503051758,20049.7470552,[2.0]
113,2019-06-14,sell,46.34743118286133,20028.50709915161,[2.0]
115,2019-06-18,sell,47.72050476074219,20094.93272781372,[2.0]
117,2019-06-20,sell,47.96338272094727,20079.192199707035,[2.0]
119,2019-06-24,sell,47.75176239013672,20123.737045288086,[2.0]
121,2019-06-26,sell,48.04512786865234,20174.990673065186,[2.0]
123,2019-06-28,sell,47.59304428100586,20172.894287109375,[2.0]
125,2019-07-02,sell,48.74969482421875,20210.29797246,[2.0]
127,2019-07-05,sell,49.110389709472656,20251.31727600098,[2.0]
129,2019-07-09,sell,48.39139175415039,20297.37191772461,[2.0]
131,2019-07-11,sell,48.51403809,20232.146392822266,[2.0]
133,2019-07-15,sell,49.34605026245117,20239.120513916016,[2.0]
135,2019-07-17,sell,48.89877700805664,20211.059520721436,[2.0]
137,2019-07-19,sell,48.71603393554688,20226.791507720947,[2.0]
139,2019-07-23,sell,50.21894454956055,20280.565437316895,[2.0]
141,2019-07-25,sell,49.78129577636719,20271.93260192871,[2.0]
143,2019-07-29,sell,50.42093276977539,20281.49842834473,[2.0]
145,2019-07-31,sell,51.228912353515625,20232.41742324829,[2.0]
147,2019-08-02,sell,49.05989456176758,20248.62135152,[2.0]
149,2019-08-06,sell,47.37182235717773,20270.38751220703,[2.0]
151,2019-08-08,sell,48.91802215576172,20293.647918701172,[2.0]
153,2019-08-12,sell,48.39180755615234,20327.751178741455,[2.0]
155,2019-08-14,sell,48.939735412597656,20277.333366394043,[2.0]
157,2019-08-16,sell,49.84491729736328,20257.51977539063,[2.0]
159,2019-08-20,sell,50.776641845703125,20208.145439147953,[2.0]
161,2019-08-22,sell,51.28354644775391,20222.83486175537,[2.0]
163,2019-08-26,sell,49.84251022338867,20201.14702987671,[2.0]
165,2019-08-28,sell,49.61078643798828,20155.55694580078,[2.0]
167,2019-08-30,sell,50.38560867,20129.857761383057,[2.0]
169,2019-09-04,sell,50.49422454833984,20108.98447036743,[2.0]
171,2019-09-06,sell,51.47664642333984,20180.737030029297,[2.0]
173,2019-09-10,sell,52.30698776245117,20161.555709838867,[2.0]
175,2019-09-12,sell,53.849403381347656,20238.78765106201,[2.0]
177,2019-09-16,sell,53.07940673828125,20223.0980796814,[2.0]
179,2019-09-18,sell,53.77217483520508,20243.55255126953,[2.0]
181,2019-09-20,sell,52.55561065673828,20267.405471801758,[2.0]
183,2019-09-24,sell,52.54354095458984,20220.323585510254,[2.0]
185,2019-09-26,sell,53.07699203491211,20220.472064971924,[2.0]
187,2019-09-30,sell,54.06182861328125,20229.568977355957,[2.0]
189,2019-10-02,sell,52.852516174316406,20220.88173675537,[2.0]
191,2019-10-04,sell,54.79561233520508,20254.560699462887,[2.0]
193,2019-10-08,sell,54.16561508178711,20169.2255859375,[2.0]
195,2019-10-10,sell,55.53906631469727,20166.565368652344,[2.0]
197,2019-10-14,sell,56.93423843383789,20126.762050628662,[2.0]
199,2019-10-16,sell,56.57217788696289,20107.726387023926,[2.0]
201,2019-10-18,sell,57.06458664,20161.09899520874,[2.0]
203,2019-10-22,sell,57.92148208618164,20202.87725830078,[2.0]
205,2019-10-24,sell,58.79527664,20133.6593170166,[2.0]
207,2019-10-28,sell,60.11563491821289,20058.043464660645,[2.0]
209,2019-10-30,sell,58.71803665161133,20025.31943893433,[2.0]
211,2019-11-01,sell,61.749759674072266,19995.19525909424,[2.0]
213,2019-11-05,sell,62.06597518920898,20014.00541687012,[2.0]
215,2019-11-07,sell,62.80913543701172,19993.793205261227,[2.0]
217,2019-11-11,sell,63.47977828979492,20027.977088928223,[2.0]
219,2019-11-13,sell,64.02938079833984,19977.82814025879,[2.0]
221,2019-11-15,sell,64.34169006347656,19966.096969604492,[2.0]
223,2019-11-19,sell,64.46997833251953,19917.158660888672,[2.0]
225,2019-11-21,sell,63.433780670166016,19944.195610046387,[2.0]
227,2019-11-25,sell,64.48934936523438,19900.723823547363,[2.0]
229,2019-11-27,sell,64.84525299072266,19963.57489013672,[2.0]
231,2019-12-02,sell,63.95431900024414,19993.04638023,[2.0]
233,2019-12-04,sell,63.368412017822266,20037.66208648682,[2.0]
235,2019-12-06,sell,65.54007720947266,20125.301567077637,[2.0]
237,2019-12-10,sell,65.00020599365234,20097.606231689453,[2.0]
239,2019-12-12,sell,65.72167205810547,20059.71336364746,[2.0]
241,2019-12-16,sell,67.75537109,20051.123542785645,[2.0]
243,2019-12-18,sell,67.72629547,20094.99493408203,[2.0]
245,2019-12-20,sell,67.65364837646484,20134.84481019,[2.0]
247,2019-12-24,sell,68.82304382324219,20145.994354248047,[2.0]
249,2019-12-27,sell,70.16184235,20214.283447265625,[2.0]
251,2019-12-31,sell,71.09396362304688,20185.39175415039,[2.0]
253,2020-01-03,sell,72.00911712646484,20215.07015991211,[2.0]
255,2020-01-07,sell,72.24154663085938,20250.635765075684,[2.0]
257,2020-01-09,sell,74.96279907226562,20332.81060028076,[2.0]
259,2020-01-13,sell,76.73740387,20285.713119506836,[2.0]
261,2020-01-15,sell,75.37679290771484,20212.22511291504,[2.0]
263,2020-01-17,sell,77.16593170166016,20225.06477355957,[2.0]
265,2020-01-22,sell,76.91659545898438,20157.112419128418,[2.0]
267,2020-01-24,sell,77.06426239013672,20171.90965959,[2.0]
269,2020-01-28,sell,76.91414642333984,20195.50437927246,[2.0]
271,2020-01-30,sell,78.4103775,20102.18359375,[2.0]
273,2020-02-03,sell,74.72794342041016,20082.24197428,[2.0]
275,2020-02-05,sell,77.82447814941406,20147.89292907715,[2.0]
277,2020-02-07,sell,77.66457367,20156.10546875,[2.0]
279,2020-02-11,sell,77.56264496,20210.65691442,[2.0]
281,2020-02-13,sell,78.83913422,20248.165740966797,[2.0]
283,2020-02-18,sell,77.41462707519531,20266.649574279785,[2.0]
285,2020-02-20,sell,77.73008728027344,20183.69789893,[2.0]
287,2020-02-24,sell,72.36203766,20208.194854736328,[2.0]
289,2020-02-26,sell,71.02003479003906,20204.27108001709,[2.0]
291,2020-02-28,sell,66.33872985839844,20245.1522064209,[2.0]
293,2020-03-03,sell,70.21188354492188,20231.663543701172,[2.0]
295,2020-03-05,sell,71.0855484,20203.87477874756,[2.0]
297,2020-03-09,sell,64.59387969970703,20200.75927734375,[2.0]
299,2020-03-11,sell,66.84106445,20219.834869384766,[2.0]
301,2020-03-13,sell,67.45748138427734,20180.470848083496,[2.0]
303,2020-03-17,sell,61.36382293701172,20278.854789733887,[2.0]
305,2020-03-19,sell,59.40296555,20352.959213256836,[2.0]
307,2020-03-23,sell,54.449893951416016,20361.21704864502,[2.0]
309,2020-03-25,sell,59.58255386352539,20310.371898651127,[2.0]
311,2020-03-27,sell,60.12130355834961,20320.620391845703,[2.0]
313,2020-03-31,sell,61.71085357666016,20282.55160624,[2.0]
315,2020-04-02,sell,59.43937301635742,20228.476928710938,[2.0]
317,2020-04-06,sell,63.69596481323242,20270.46115875244,[2.0]
319,2020-04-08,sell,64.56960297,20272.541160583496,[2.0]
321,2020-04-13,sell,66.31203461,20291.087768554688,[2.0]
323,2020-04-15,sell,69.02520751953125,20271.35412534,[2.0]
325,2020-04-17,sell,68.62963104248047,20315.502563476562,[2.0]
327,2020-04-21,sell,65.12776184082031,20295.945114135742,[2.0]
329,2020-04-23,sell,66.74400329589844,20235.11287,[2.0]
331,2020-04-27,sell,68.71942901611328,20189.239654541016,[2.0]
333,2020-04-29,sell,69.82602692,20214.046562194824,[2.0]
335,2020-05-01,sell,70.15122985839844,20177.64392745,[2.0]
337,2020-05-05,sell,72.21155548095703,20204.834533691406,[2.0]
339,2020-05-07,sell,73.7113266,20208.9835357666,[2.0]
341,2020-05-11,sell,76.65324401855469,20224.827575683594,[2.0]
343,2020-05-13,sell,74.86229705810547,20232.524300189998,[2.0]
345,2020-05-15,sell,74.87689971923828,20186.350830078125,[2.0]
347,2020-05-19,sell,76.19823455810547,20079.967681884766,[2.0]
349,2020-05-21,sell,77.10098266601562,20041.475509643555,[2.0]
351,2020-05-26,sell,77.07180023,20020.13232438,[2.0]
353,2020-05-28,sell,77.44165039,20048.568504333496,[2.0]
355,2020-06-01,sell,78.31767272949219,20115.2207958,[2.0]
357,2020-06-03,sell,79.11339569091797,20142.142578125,[2.0]
359,2020-06-05,sell,80.66587829589844,20157.03556060791,[2.0]
361,2020-06-09,sell,83.70511627197266,20204.55894470215,[2.0]
363,2020-06-11,sell,81.73654938,20090.92771998,[2.0]
365,2020-06-15,sell,83.46180725097656,20033.460090637207,[2.0]
367,2020-06-17,sell,85.55448150634766,19961.975288391113,[2.0]
369,2020-06-19,sell,85.09944915771484,19942.131393432617,[2.0]
371,2020-06-23,sell,89.18993377685547,19910.323699951172,[2.0]
373,2020-06-25,sell,88.77867126464844,19976.34649658203,[2.0]
375,2020-06-29,sell,88.03407287597656,20049.860473560002,[2.0]
377,2020-07-01,sell,88.60104370117188,20061.78302001953,[2.0]
379,2020-07-06,sell,90.97113800048828,20023.835876464844,[2.0]
381,2020-07-08,sell,92.80102539,20132.92817652,[2.0]
383,2020-07-10,sell,93.36314392089844,20131.224060058594,[2.0]
385,2020-07-14,sell,94.47032928466795,20073.40740966797,[2.0]
387,2020-07-16,sell,93.94955444335938,20165.44381812,[2.0]
389,2020-07-20,sell,95.73564910888672,20158.34961045,[2.0]
391,2020-07-22,sell,94.67958832,20110.260314941403,[2.0]
393,2020-07-24,sell,90.14623260498048,20242.90625056,[2.0]
395,2020-07-28,sell,90.76673889160156,20302.198944091793,[2.0]
397,2020-07-30,sell,93.62593841552734,20351.450195999998,[2.0]
399,2020-08-03,sell,106.03363800048828,20271.794067382812,[2.0]
401,2020-08-05,sell,107.12866973876952,20280.932998657227,[2.0]
403,2020-08-07,sell,108.3456573486328,20399.394042968746,[2.0]
405,2020-08-11,sell,106.65142059326172,20335.28293609619,[2.0]
407,2020-08-13,sell,112.14611053466795,20386.24431610107,[2.0]
409,2020-08-17,sell,111.75362396240234,20392.404891967773,[2.0]
411,2020-08-19,sell,112.82624053955078,20283.272094726562,[2.0]
413,2020-08-21,sell,121.27302551269533,20182.715606689453,[2.0]
415,2020-08-25,sell,121.7166976928711,20249.376754760742,[2.0]
417,2020-08-27,sell,121.8970947265625,20232.998260498043,[2.0]
419,2020-08-31,sell,125.82672119140624,20202.141235351566,[2.0]
421,2020-09-02,sell,128.12794494628906,20280.005493164062,[2.0]
423,2020-09-04,sell,117.94793701171876,20273.62866210937,[2.0]
425,2020-09-09,sell,114.39857482910156,20241.9541015625,[2.0]
427,2020-09-11,sell,109.2110595703125,20251.502494812015,[2.0]
429,2020-09-15,sell,112.66291046142578,20247.731323242188,[2.0]
431,2020-09-17,sell,107.59239959716795,20227.495651245114,[2.0]
433,2020-09-21,sell,107.3388900756836,20210.831253051758,[2.0]
435,2020-09-23,sell,104.4525909423828,20169.76642608643,[2.0]
437,2020-09-25,sell,109.48409271240234,20155.313179016113,[2.0]
439,2020-09-29,sell,111.24900817871094,20177.52182006836,[2.0]
441,2020-10-01,sell,113.8817901611328,20326.712036132812,[2.0]
443,2020-10-05,sell,113.5989990234375,20388.043899536136,[2.0]
445,2020-10-07,sell,112.2143783569336,20302.956604003903,[2.0]
447,2020-10-09,sell,114.05729675292967,20291.386741638184,[2.0]
449,2020-10-13,sell,118.0844727,20378.781188964844,[2.0]
451,2020-10-15,sell,117.70417022705078,20443.791130065918,[2.0]
453,2020-10-19,sell,113.09195709228516,20541.956520080566,[2.0]
455,2020-10-21,sell,113.95980834960938,20625.09384155273,[2.0]
457,2020-10-23,sell,112.17537689208984,20541.9183807373,[2.0]
459,2020-10-27,sell,113.69651794433594,20529.878288269043,[2.0]
461,2020-10-29,sell,112.44839477539062,20493.457511901855,[2.0]
463,2020-11-02,sell,106.06148529052734,20592.953765869144,[2.0]
465,2020-11-04,sell,112.08760833740234,20568.774436950684,[2.0]
467,2020-11-06,sell,115.93415069580078,20427.61499023438,[2.0]
469,2020-11-10,sell,113.27730560302734,20451.450805664062,[2.0]
471,2020-11-12,sell,116.44204711914062,20541.937377929688,[2.0]
473,2020-11-16,sell,117.50677490234376,20618.888969421387,[2.0]
475,2020-11-18,sell,115.28945922851562,20524.74853515625,[2.0]
477,2020-11-20,sell,114.6155014038086,20511.700744628903,[2.0]
479,2020-11-24,sell,112.49588012695312,20573.210455,[2.0]
481,2020-11-27,sell,113.88287353515624,20627.13229370117,[2.0]
483,2020-12-01,sell,119.87056732177734,20815.157684326172,[2.0]
485,2020-12-03,sell,120.0854721069336,20798.444297790527,[2.0]
487,2020-12-07,sell,120.87664794921876,20777.598175048828,[2.0]
489,2020-12-09,sell,118.95240020751952,20775.13666534424,[2.0]
491,2020-12-11,sell,119.5677719116211,20705.099700927734,[2.0]
493,2020-12-15,sell,124.91075897216795,20578.765235900875,[2.0]
495,2020-12-17,sell,125.71173095703124,20474.152282714844,[2.0]
497,2020-12-21,sell,125.25264739990234,20537.36949157715,[2.0]
499,2020-12-23,sell,127.91927337646484,20482.0415049,[2.0]
501,2020-12-28,sell,133.5161895751953,20496.025817871094,[2.0]
503,2020-12-30,sell,130.61517333984375,20551.195678710938,[2.0]
505,2021-01-04,sell,126.4052276611328,20478.235443115234,[2.0]
507,2021-01-06,sell,123.66047668457033,20474.895019531254,[2.0]
509,2021-01-08,sell,128.9839324951172,20332.94867706299,[2.0]
511,2021-01-12,sell,125.80941009521484,20157.6318359375,[2.0]
513,2021-01-14,sell,125.91686248779295,20072.58511352539,[2.0]
515,2021-01-19,sell,124.86192321777344,19994.259971618652,[2.0]
517,2021-01-21,sell,133.69200134277344,19989.477462768555,[2.0]
519,2021-01-25,sell,139.60157775878906,19832.779815673828,[2.0]
521,2021-01-27,sell,138.76150512695312,19856.707458496094,[2.0]
523,2021-01-29,sell,128.8959961,19818.224365234375,[2.0]
525,2021-02-02,sell,131.85568237304688,19915.8593712,[2.0]
527,2021-02-04,sell,134.19993591308594,19886.1718712,[2.0]
529,2021-02-08,sell,133.93092346191406,19800.06085205078,[2.0]
531,2021-02-10,sell,132.4440155029297,19824.525482177734,[2.0]
533,2021-02-12,sell,132.4244384765625,19696.258071899414,[2.0]
535,2021-02-17,sell,127.99298858642578,19804.3642578125,[2.0]
537,2021-02-19,sell,127.04409790039062,19794.466186523438,[2.0]
539,2021-02-23,sell,123.1213607788086,19844.59011077881,[2.0]
541,2021-02-25,sell,118.35733795166016,19864.83966064453,[2.0]
543,2021-03-01,sell,125.0093765258789,19809.783813476562,[2.0]
545,2021-03-03,sell,119.4040527,19705.992439270016,[2.0]
547,2021-03-05,sell,118.7779769897461,19742.69549560547,[2.0]
549,2021-03-09,sell,118.45516204833984,19692.25902557373,[2.0]
551,2021-03-11,sell,119.30623626708984,19600.677062988285,[2.0]
553,2021-03-15,sell,121.29206085205078,19535.416145324707,[2.0]
555,2021-03-17,sell,122.04529571533205,19531.190643310547,[2.0]
557,2021-03-19,sell,117.3791046142578,19572.62113952637,[2.0]
559,2021-03-23,sell,119.87360382080078,19554.22883605957,[2.0]
561,2021-03-25,sell,117.96603393554688,19618.64454650879,[2.0]
563,2021-03-29,sell,118.74864196777344,19683.04295349121,[2.0]
565,2021-03-31,sell,119.49211120605467,19587.607254028324,[2.0]
567,2021-04-05,sell,123.16051483154295,19612.744438171387,[2.0]
569,2021-04-07,sell,125.11697387695312,19754.19921875,[2.0]
571,2021-04-09,sell,130.1060028076172,19766.1328125,[2.0]
573,2021-04-13,sell,131.50489807128906,19771.185760498047,[2.0]
575,2021-04-15,sell,131.57339477539062,19761.03465270996,[2.0]
577,2021-04-19,sell,131.90594482421875,19948.596801757812,[2.0]
579,2021-04-21,sell,130.5951385498047,19922.68199157715,[2.0]
581,2021-04-23,sell,131.39727783203125,20005.70686340332,[2.0]
583,2021-04-27,sell,131.46575927734375,19900.0770111084,[2.0]
585,2021-04-29,sell,130.5755615234375,19862.349975585938,[2.0]
587,2021-05-03,sell,129.6560059,19804.325744628906,[2.0]
589,2021-05-05,sell,125.31262969970705,19885.82304382324,[2.0]
591,2021-05-07,sell,127.59307861328124,19925.961784362793,[2.0]
593,2021-05-11,sell,123.37950134277344,19888.098144531254,[2.0]
595,2021-05-13,sell,122.45838928222656,19849.928512573242,[2.0]
597,2021-05-17,sell,123.73226165771484,19857.27699279785,[2.0]
599,2021-05-19,sell,122.18402862548828,19941.549980163574,[2.0]
601,2021-05-21,sell,122.90914154052734,19835.464714050297,[2.0]
603,2021-05-25,sell,124.34959411621094,19802.74568939209,[2.0]
605,2021-05-27,sell,122.7621612548828,19763.797531127933,[2.0]
607,2021-06-01,sell,121.78223419189452,19781.111892700195,[2.0]
609,2021-06-03,sell,121.05712127685548,19852.54554748535,[2.0]
611,2021-06-07,sell,123.36971282958984,19860.94535827637,[2.0]
613,2021-06-09,sell,124.5749740600586,19870.850830078125,[2.0]
615,2021-06-11,sell,124.79055786132812,19772.073974609375,[2.0]
617,2021-06-15,sell,127.0345458984375,19945.791137695312,[2.0]
619,2021-06-17,sell,129.14132690429688,19895.346313476562,[2.0]
621,2021-06-21,sell,129.64105224609375,19814.8978805542,[2.0]
623,2021-06-23,sell,131.01292419433594,19693.096160888672,[2.0]
625,2021-06-25,sell,130.43478393554688,19870.769165039062,[2.0]
627,2021-06-29,sell,133.5900879,19942.76234436035,[2.0]
629,2021-07-01,sell,134.51119995117188,19996.902221679688,[2.0]
631,2021-07-06,sell,139.16571044921875,20023.48028564453,[2.0]
633,2021-07-08,sell,140.36123657226562,20116.351043701172,[2.0]
635,2021-07-12,sell,141.5958709716797,20191.49819946289,[2.0]
637,2021-07-14,sell,146.1524200439453,20122.530487060547,[2.0]
639,2021-07-16,sell,143.44790649414062,20223.929458618164,[2.0]
641,2021-07-20,sell,143.21270751953125,20100.53759765625,[2.0]
643,2021-07-22,sell,143.84967041015625,20089.369583129883,[2.0]
645,2021-07-26,sell,145.99562072753906,20234.8270111084,[2.0]
647,2021-07-28,sell,142.06622314453125,20278.65330505371,[2.0]
649,2021-07-30,sell,142.9285430908203,20407.956451416016,[2.0]
651,2021-08-03,sell,144.3983917236328,20391.139724731445,[2.0]
653,2021-08-05,sell,144.1044158935547,20303.522369384766,[2.0]
655,2021-08-09,sell,143.3683624267578,20365.280059814453,[2.0]
657,2021-08-11,sell,143.14268493652344,20432.91424560547,[2.0]
659,2021-08-13,sell,146.32232666015625,20456.26739501953,[2.0]
661,2021-08-17,sell,147.3920440673828,20466.04476928711,[2.0]
663,2021-08-19,sell,143.96702575683594,20539.575103759766,[2.0]
665,2021-08-23,sell,146.9209747314453,20650.957122802734,[2.0]
667,2021-08-25,sell,145.59613037109375,20703.402465820312,[2.0]
669,2021-08-27,sell,145.8316650390625,20705.167602539062,[2.0]
671,2021-08-31,sell,149.0014648,20736.904724121094,[2.0]
673,2021-09-02,sell,150.78756713867188,20654.291290283203,[2.0]
675,2021-09-07,sell,153.77093505859375,20745.29022216797,[2.0]
677,2021-09-09,sell,151.19976806640625,20701.972045898438,[2.0]
679,2021-09-13,sell,146.76394653320312,20759.65853881836,[2.0]
681,2021-09-15,sell,146.2536621,20931.927978515625,[2.0]
683,2021-09-17,sell,143.33897399902344,20880.587860107422,[2.0]
685,2021-09-21,sell,140.75796508789062,20901.285568237305,[2.0]
687,2021-09-23,sell,144.09461975097656,20754.260025024414,[2.0]
689,2021-09-27,sell,142.6618194580078,20762.343017578125,[2.0]
691,2021-09-29,sell,140.16915893554688,20611.407348632812,[2.0]
693,2021-10-01,sell,139.99249267578125,20690.719848632812,[2.0]
695,2021-10-05,sell,138.48117065429688,20755.275756835938,[2.0]
697,2021-10-07,sell,140.6205291748047,20763.83070373535,[2.0]
699,2021-10-11,sell,140.14950561523438,20755.200134277344,[2.0]
701,2021-10-13,sell,138.2849121,20831.055450439453,[2.0]
703,2021-10-15,sell,142.14170837402344,20880.10675048828,[2.0]
705,2021-10-19,sell,145.98867797851562,20853.881149291992,[2.0]
707,2021-10-21,sell,146.6952362060547,20653.586883544922,[2.0]
709,2021-10-25,sell,145.8708953857422,20720.63540649414,[2.0]
711,2021-10-27,sell,146.07699584960938,20661.891632080078,[2.0]
713,2021-10-29,sell,147.0093231201172,20662.421447753906,[2.0]
715,2021-11-02,sell,147.22520446777344,20758.263153076172,[2.0]
717,2021-11-04,sell,148.14767456054688,20664.826446533203,[2.0]
719,2021-11-08,sell,147.8528289794922,20517.622100830078,[2.0]
721,2021-11-10,sell,145.37615966796875,20305.65936279297,[2.0]
723,2021-11-12,sell,147.41058349609375,20200.458786010742,[2.0]
725,2021-11-16,sell,148.40321350097656,20196.5961974,[2.0]
727,2021-11-18,sell,155.15505981445312,20063.10154724121,[2.0]
729,2021-11-22,sell,158.25088500976562,20039.197372436523,[2.0]
731,2021-11-24,sell,159.1550750732422,20146.541595458984,[2.0]
733,2021-11-29,sell,157.48428344726562,20342.953131600003,[2.0]
735,2021-12-01,sell,161.93641662597656,20469.618621826172,[2.0]
737,2021-12-03,sell,159.05677795410156,20439.858963012695,[2.0]
739,2021-12-07,sell,168.23614501953125,20472.09878540039,[2.0]
741,2021-12-09,sell,171.55801391601562,20304.15463256836,[2.0]
743,2021-12-13,sell,172.71774291992188,20105.488861083984,[2.0]
745,2021-12-15,sell,176.2165527,20045.84408569336,[2.0]
747,2021-12-17,sell,168.19683837890625,20146.411651611328,[2.0]
749,2021-12-21,sell,170.01504516601562,20186.518844604492,[2.0]
751,2021-12-23,sell,173.24842834472656,20369.096405029297,[2.0]
753,2021-12-28,sell,176.2067108154297,20381.314392089844,[2.0]
755,2021-12-30,sell,175.13540649414062,20273.94409,[2.0]
757,2022-01-03,sell,178.8799285888672,20243.888610839844,[2.0]
759,2022-01-05,sell,171.91183471679688,20310.107955932617,[2.0]
